"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"New Caledonia","NCL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.293","43.652","44.229","44.842","44.726","45.078","44.838","45.373","44.898","44.461","43.462","42.726","42","41.082","39.94","38.868","37.72","36.693","35.707","35.935","36.143","36.595","37.459","38.216","37.639","37.163","36.452","39.999","32.431","46.146","38.646","32.758","32.572",
"Niger","NER","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.224","3.207","3.178","3.133","3.127","3.127","3.131","2.97","2.975","3.031","3.082","3.797","4.493","5.505","6.157","5.004","3.949","2.998","2.138","1.215","0.468","3.856","2.329","0.674","0.723","0.754","0.791","0.812","0.842","0.944","1.084","0.846","0.844",
"Nigeria","NGA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.503","9.42","9.82","9.892","10.048","9.856","9.723","9.662","9.793","9.764","9.688","9.298","9.269","9.216","9.499","9.556","9.657","9.673","9.64","9.619","9.67","9.786","9.801","10.185","10.638","11.308","11.899","12.328","12.588","12.545","10.002","6.812","5.841",
"Nicaragua","NIC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.115","11.981","11.985","11.8","11.531","11.195","11.197","11.346","11.357","11.399","11.488","11.864","11.995","10.274","8.66","8.585","7.854","9.874","12.66","12.024","10.147","8.112","8.963","8.388","8.744","7.301","6.222","9.669","10.035","11.265","10.953","9.655","9.476",
"Netherlands","NLD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.11","8.132","10.446","11.335","12.133","11.46","9.773","8.774","7.395","5.262","4.38","4.585","6.597","8.013","11.872","10.027","9.375","8.591","10.207","11.083","10.007","11.719","13.178","12.725","11.248","10.811","8.865","7.169","6.743","9.126","9.572","7.91","8.938",
"Norway","NOR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.515","13.572","13.613","12.357","18.973","15.105","14.629","12.511","12.024","10.919","11.976","12.842","11.704","12.634","11.331","8.746","7.399","7.487","9.175","9.265","8.634","8.44","9.107","7.842","9.879","11.119","10.338","9.664","9.926","11.288","12.584","9.981","10.954",
"Nepal","NPL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.977","18.978","18.988","18.968","18.976","18.989","19.047","19.062","19.075","19.061","19.078","19.176","19.27","19.343","19.375","19.431","19.505","19.536","19.583","19.622","19.694","19.724","19.764","19.755","19.784","19.815","19.793","19.797","19.798","23.82","22.39","20.542","20.361",
"Nauru","NRU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.355","19.174","17.887","15.48","12.287","12.266","13.629","15.028","14.175","13.521","12.112","11.747","10.502","9.675","9.772","9.967","10.122","11.436","16.793","17.454","17.546","18.032","15.322","14.127","13.9","13.512","13.005","11.855","11.311","12.438","10.454","9.313","10.721",
"OECD members","OED","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3461025319597","13.9692350576114","15.1838968150369","15.4706438889318","15.5888663601891","15.6084000158916","15.0663245050741","14.8637456027044","15.0180747908379","14.1944562884994","13.8895234435043","14.7378886714346","15.1861650264472","15.2651124796242","14.7331628010776","13.8840143839202","13.1157770073471","13.8228668239526","17.6092027767146","17.6902484594612","17.2040817345066","17.339772577601","17.2407256175657","16.2234302094884","15.0592145134571","14.2287713554571","13.2217258982801","12.4632267888279","12.6435748729929","15.8239029991622","13.660252146902","11.588118713989","11.3002928354352",
"Oman","OMN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.892","13.524","13.299","13.564","13.724","13.778","13.406","13.469","13.57","13.548","13.414","13.585","14.649","15.072","14.708","13.983","13.879","13.744","13.6","13.848","14.544","14.866","15.072","15.306","15.198","14.301","11.074","7.794","9.02","13.551","9.168","7.097","6.848",
"Other small states","OSS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8464961237201","20.5327506451044","21.4424342554013","21.5380020649558","21.8225591525069","22.1891790306658","22.7273904590046","22.5769729320769","23.8804942795749","24.0209927263266","24.9371634904523","24.5617390643634","25.5945420488945","25.6907447781066","25.0326708462272","23.9262742641506","23.7044721581648","23.2686260291464","25.8210737269492","26.1418151799384","25.6137799748511","26.2599294041749","26.8704947070423","26.326184625039","26.2384179209048","25.7342568585828","25.7176475624535","25.3955295718734","24.4000693788873","28.6749630832846","27.5149701910331","27.4244120846823","27.1447495614134",
"Pakistan","PAK","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.961","0.961","0.969","0.973","0.973","0.968","0.965","0.968","0.968","0.965","0.956","0.947","0.945","0.942","0.94","0.941","0.822","0.992","1.081","1.288","1.718","7.55","5.973","4.046","6.676","5.16","6.506","7.849","9.574","10.558","11.027","9.678","9.653",
"Panama","PAN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.317","13.105","13.198","13.47","13.653","13.76","13.695","13.485","13.556","13.687","13.913","13.965","13.969","13.648","13.554","13.325","13.138","12.972","13.305","13.426","11.106","9.593","9.904","11.529","11.685","12.299","14.827","14.09","17.136","31.874","22.449","19.19","16.589",
"Peru","PER","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.015","6.098","5.93","5.729","5.853","5.998","5.904","6.098","6.041","6.037","6.096","5.958","6.4","7.759","8.424","7.146","7.53","7.423","7.106","6.842","7.003","6.852","7.011","7.552","6.875","8.266","8.309","8.327","7.39","12.637","9.563","8.043","8.804",
"Philippines","PHL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.37","9.594","9.653","9.511","9.398","9.324","9.352","9.543","9.674","9.753","9.657","9.421","9.185","9.352","9.529","10.327","9.013","10.157","10.462","10.04","9.752","9.612","9.381","9.666","8.673","7.764","7.494","6.692","6.777","7.049","8.49","6.739","6.852",
"Palau","PLW","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.028","4.858","4.633","4.693","4.9","5.061","5.179","5.167","5.251","5.219","5.03","4.917","4.715","4.538","4.321","4.144","3.952","3.88","3.725","3.563","4.497","4.44","4.425","4.236","4.144","4.052","4.061","4.032","3.96","4.262","4.08","3.72","3.699",
"Poland","POL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.553","27.495","29.732","32.018","30.689","28.077","22.377","20.898","28.76","34.954","38.751","41.208","41.202","39.952","36.758","29.72","21.599","17.227","20.556","23.685","25.755","26.484","27.276","23.839","20.774","17.668","14.821","11.736","9.86","10.812","11.915","10.625","11.584",
"Pre-demographic dividend","PRE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6062799135438","10.6291615720851","10.7250827637355","10.6682726394789","10.5059026906095","10.3351322478","10.1878960525122","10.161338557488","10.2644543341308","10.3539742001081","10.3926747845686","10.3654616949137","10.3975614069058","10.2997420715929","10.3015354022811","10.2412779475506","10.1752475622861","10.1561067704066","10.20382750117","10.6719318709045","10.8567554487533","10.7091908153155","10.4792246449482","10.4270264842209","10.6163137387923","10.824176037987","11.3293094836994","11.2503215840518","11.3448325166434","12.1597869600553","11.188601485995","9.87246603712618","9.84363275098729",
"Puerto Rico","PRI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.141","34.146","30.552","27.042","26.504","27.893","27.281","25.111","22.89","20.612","22.808","23.334","23.338","21.456","23.535","22.511","22.295","24.62","32.283","34.978","34.081","31.579","31.279","30.537","26.492","26.179","24.03","20.489","18.615","19.271","16.963","13.689","13.65",
"Korea, Dem. People's Rep.","PRK","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.995","5.127","5.431","5.764","5.874","6.02","6.293","6.863","7.391","7.347","7.388","7.296","7.316","7.227","7.148","7.062","6.949","6.759","6.758","6.62","6.81","6.738","6.822","6.804","6.955","7.145","6.962","6.863","6.785","7.737","7.537","6.989","7.089",
"Portugal","PRT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.604","9.62","12.126","14.656","16.064","17.049","14.149","9.492","9.174","8.249","8.959","10.453","13.498","14.054","16.222","16.506","16.734","16.668","20.314","22.756","30.259","37.92","38.088","34.759","31.951","27.953","23.871","20.3","18.267","22.55","23.421","19.004","20.247",
"Paraguay","PRY","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.231","11.003","11.2","8.15","6.722","16.491","11.266","9.476","10.11","13.985","11.239","16.563","13.383","11.955","10.36","11.106","10.435","9.609","11.761","10.622","11.363","10.042","9.489","11.082","10.899","11.502","14.365","14.461","15.228","17.071","16.123","14.53","13.029",
"West Bank and Gaza","PSE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.59","15.325","15.454","15.207","15.449","15.585","15.634","15.568","15.493","15.801","31.258","38.722","35.416","35.599","31.923","29.842","31.005","37.283","33.986","36.167","31.202","34.603","37.064","36.249","37.124","38.395","41.712","42.054","39.986","41.878","41.448","35.953","",
"Pacific island small states","PSS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.86632952904809","7.99137388048272","8.14863428460216","8.22241686826953","8.41191196160732","8.55628932488488","8.85741436625227","9.09807937619546","9.26017152284568","9.46078857145023","9.6697298217971","9.9022184440928","9.99620186021796","9.81452757817702","8.64534907826828","8.75143516646831","8.97462590063456","9.10076828310816","9.26314058112657","9.38123101339906","9.54381172675153","9.7477616718413","9.70285599050276","9.78618373806473","9.89028908134079","10.0267405105355","10.1484459809144","10.2078430440437","10.2534062367213","10.6420582579943","10.4730970961359","10.717436000951","10.4683211552182",
"Post-demographic dividend","PST","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9224720357384","13.7730282418152","15.2661229604813","15.3530278947564","15.4689405665697","16.0281038411123","15.7755612645282","15.6711912052649","15.2273827028287","13.8867627836471","13.5018218941322","13.9320674903519","14.1480133668115","13.985448254161","13.9388556749964","13.1892951199924","12.4021317636067","13.2166545736391","17.1622944056729","17.7923493199397","17.5782994242435","18.0504025630844","17.9474962342778","17.0563593190079","15.7632902582398","14.6839476630571","13.1946332065912","12.1807852877421","11.5999540177015","15.305197355941","12.9294378577597","10.7623564846503","10.6932384100752",
"French Polynesia","PYF","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.791","31.44","31.881","32.699","32.85","32.929","33.031","33.057","32.973","32.743","32.968","33.088","33.224","33.131","33.288","33.625","33.958","34.065","34.622","35.169","35.619","35.439","35.582","35.657","35.766","35.951","35.922","36.255","36.54","41.164","38.984","37.785","37.312",
"Qatar","QAT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.506","2.524","2.554","2.601","2.66","2.728","2.744","2.694","2.658","2.652","2.671","2.717","2.78","2.827","2.744","2.635","1.554","0.992","1.124","1.284","1.307","1.477","1.109","0.74","0.574","0.484","0.505","0.309","0.295","0.494","0.771","0.613","0.601",
"Romania","ROU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.965","24.828","23.685","22.467","21.049","20.333","17.358","16.819","17.317","17.805","17.626","22.197","19.493","22.375","20.362","21.601","20.362","18.831","21.009","21.892","23.791","22.545","23.712","24.001","21.634","20.626","18.362","16.286","16.796","17.331","21.002","22.595","21.295",
"Russian Federation","RUS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.032","12.905","13.655","16.282","18.741","19.32","23.528","27.089","23.913","20.678","17.965","15.538","17.536","17.212","15.508","16.393","14.475","14.095","18.521","17.163","15.531","14.952","14.167","13.998","16.32","16.651","16.405","16.981","15.142","16.912","16.141","14.376","12.701",
"Rwanda","RWA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.415","16.261","16.397","16.564","16.334","15.834","15.33","15.405","15.667","15.754","15.817","15.555","15.813","15.896","16.093","15.903","15.964","15.967","16.138","16.208","16.374","16.335","16.476","16.581","16.604","16.586","16.686","16.207","16.006","15.915","23.272","22.178","21.967",
"South Asia","SAS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6455016070544","10.6597680850691","10.6794454697534","10.6522119821771","10.8580143317099","11.0363583022871","11.3031236908177","11.4995120393708","11.7721831934543","12.0090231802415","12.1222269335294","12.2803369812111","12.3218283348317","12.6130998078498","12.876198181356","13.188686486416","13.7886592335325","14.4446803244113","15.1231936859601","15.4031609808002","16.1129542095572","17.595513731498","18.106389193292","18.4802697147632","19.5063965875637","20.0479680371397","21.0450669064038","22.0153427117554","20.0276382876183","21.779935329271","19.0997466763646","16.6753189000178","15.1803228272066",
"Saudi Arabia","SAU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.087","30.524","30.403","29.207","27.418","25.449","23.865","22.255","21.238","22.534","24.057","27.664","30.478","33.075","34.642","35.031","30.164","29.44","29.954","29.451","29.355","27.988","29.608","30.328","28.979","24.495","31.263","29.497","24.818","27.513","19.782","16.001","16.252",
"Sudan","SDN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.202","27.272","26.926","27.012","26.915","26.753","26.24","26.274","26.344","26.699","26.661","26.629","26.711","26.852","26.992","27.147","27.315","27.568","23.687","27.81","32.176","31.344","30.04","28.399","26.445","24.993","23.67","22.341","21.011","21.504","19.019","12.959","18.153",
"Senegal","SEN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.959","2.998","2.967","3.007","2.946","2.937","2.893","2.887","2.829","2.818","2.841","2.93","2.908","2.907","2.851","2.899","2.929","2.942","2.941","2.938","2.976","4.28","5.632","6.814","8.041","6.368","5.834","5.957","4.047","4.765","4.637","4.15","4.117",
"Singapore","SGP","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.876","6.776","7.27","7.553","7.084","8.789","5.486","8.037","9.525","7.065","7.682","11.142","10.112","10.813","10.668","8.87","8.777","9.153","12.911","9.83","9.264","8.944","9.352","8.774","9.363","9.14","9.654","8.613","7.658","10.589","10.11","8.393","8.288",
"Solomon Islands","SLB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.296","3.22","3.209","3.2","3.25","3.288","3.388","3.48","3.505","3.613","3.69","3.714","3.552","3.427","3.342","3.384","3.441","3.469","3.494","2.901","2.348","1.798","1.259","1.281","1.285","1.288","1.285","1.284","1.298","1.443","1.361","3.02","2.998",
"Sierra Leone","SLE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.495","7.715","7.733","7.783","7.646","7.635","7.682","7.568","7.615","7.466","7.559","7.233","7.205","5.11","5.698","6.169","6.586","7.011","7.466","7.932","8.385","8.694","8.965","9.45","8.328","6.876","5.28","3.574","3.583","3.993","3.844","3.582","3.57",
"El Salvador","SLV","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.608","13.406","16.787","13.226","13.148","13.223","13.75","12.144","12.548","11.94","12.101","10.758","11.887","11.823","12.664","11.573","11.378","10.876","13.881","10.166","8.549","8.446","8.521","9.607","8.669","9.511","9.761","9.293","9.617","11.099","9.822","7.498","7.175",
"San Marino","SMR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.231","35.46","35.329","35.987","35.565","35.312","34.629","34.364","34.247","33.888","33.922","33.863","33.861","33.755","33.826","33.882","33.785","33.829","33.879","33.962","34.026","34.135","34.053","33.862","33.253","33.122","33.378","33.777","33.909","35.614","35.088","34.416","34.278",
"Serbia","SRB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.561","29.676","29.841","29.783","29.627","29.377","30.939","30.681","30.555","28.233","28.855","31.472","35.201","41.793","47.154","48.033","43.63","35.092","41.404","46.44","51.161","51.196","49.43","47.616","43.224","34.941","31.869","29.658","27.464","26.616","25.481","24.254","24.31",
"Sub-Saharan Africa (excluding high income)","SSA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9971334508787","12.0825698969976","12.1326951048415","12.0429102897578","11.89639863717","11.814140522354","11.8069408752037","11.8451453914953","12.0484776344971","12.0870597863985","12.0483194434822","11.9541424992529","11.9297445385064","11.7510194239978","11.6645860128015","11.5272564730978","11.4600964620035","11.4416376676228","11.5936472586653","12.3903840160829","12.0068814366704","11.8481115101558","11.4924672435614","11.4800335954227","11.4867797939052","11.4668698551695","11.4559586961335","11.3262704422984","11.4784358979876","12.0302015572283","11.4396492219645","10.2732111050748","10.1671293518594",
"South Sudan","SSD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.32","18.379","18.157","18.313","18.327","18.307","17.93","17.974","18.043","18.348","18.332","18.34","18.43","18.505","18.519","18.516","18.505","18.563","18.819","18.912","19.114","19.495","19.302","19.216","19.14","19.827","20.063","19.762","19.27","21.629","20.606","18.554","18.27",
"Sub-Saharan Africa","SSF","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9971334508787","12.0825698969976","12.1326951048415","12.0429102897578","11.89639863717","11.814140522354","11.8069408752037","11.8451453914953","12.048477634497","12.0870597863985","12.0483194434822","11.9541424992529","11.9297445385064","11.7510194239978","11.6645860128015","11.5272564730978","11.4600964620035","11.4416376676228","11.5936472586653","12.3903840160829","12.0068814366704","11.8481115101558","11.4924672435614","11.4800335954227","11.4867797939052","11.4668698551695","11.4559586961335","11.3262704422984","11.4784358979876","12.0302015572283","11.4396492219645","10.2732111050748","10.1671293518594",
"Small states","SST","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2950819706317","20.9092421479084","21.2356124627895","21.0119358906182","21.0038617110536","21.1481794770876","21.6215072622204","21.3208622826957","22.3995931127842","22.3359241871873","22.9169488967864","22.7465784362651","23.5684054001003","23.4459856160937","22.7234076895787","21.6966201534888","21.5087777302537","21.1581217082135","23.3527039829064","23.5023705850264","23.3834934438357","23.9918559728109","24.5852800208229","24.0407917429646","23.722390760507","23.7640553641908","23.6402170487557","23.4632673770404","22.790749612421","26.6031513088544","25.3625142132588","24.813078763523","24.4295526937093",
"Sao Tome and Principe","STP","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.951","21.195","21.037","21.029","20.972","20.935","21.022","20.997","20.935","20.98","22.206","25.258","23.432","23.339","23.864","24.253","23.531","22.834","22.554","21.567","20.894","20.072","20.291","20.211","20.267","20.423","20.652","20.778","20.985","23.295","22.424","21.093","21.075",
"Suriname","SUR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.509","42.233","36.717","27.994","26.599","25.022","26.103","24.232","33.318","31.367","29.022","26.572","24.188","21.843","21.241","20.759","20.422","19.962","19.603","13.469","19.266","19.665","19.456","15.664","13.068","25.203","25.128","24.724","24.366","28.325","27.065","26.582","25.286",
"Slovak Republic","SVK","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.981","24.133","24.201","27.297","24.736","21.027","22.542","24.722","33.532","36.6","38.872","37.411","33.396","32.995","30.277","26.853","20.485","19.077","27.438","33.768","33.492","34.11","33.722","26.747","26.577","22.279","18.967","14.974","16.127","19.446","21.227","19.753","19.409",
"Slovenia","SVN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.569","26.102","29.557","21.447","18.759","16.885","16.46","17.623","18.478","16.331","15.598","14.822","15.209","13.997","15.912","13.835","10.092","10.463","13.622","14.672","15.737","20.595","21.624","20.208","16.278","15.216","11.219","8.8","8.122","14.162","12.85","10.134","9.914",
"Sweden","SWE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.797","13.452","22.36","22.264","19.218","20.923","21.223","17.033","15.832","9.29","11.666","12.918","14.303","18.51","21.89","21.464","19.257","20.202","25.02","24.764","22.779","23.597","23.505","22.806","20.356","18.908","17.912","17.455","20.179","23.984","24.68","21.676","21.567",
"Eswatini","SWZ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.363","42.319","43.926","44.119","44.239","44.927","45.789","47.366","48.804","50.261","51.629","52.644","53.544","54.388","55.346","56.29","57.357","56.452","55.504","54.247","52.849","51.289","50.077","48.952","47.923","46.95","49.464","51.969","54.284","62.768","61.82","65.343","64.989",
"Sint Maarten (Dutch part)","SXM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.083","12.623","13.53","13.671","13.043","13.201","13.431","13.671","14.235","18.178","21.923","20.645","19.417","18.795","18.233","17.727","19.05","22.288","16.429","20.709","21.31","34.317","36.05","37.139","36.392","35.293","34.45","33.753","33.08","37.111","35.217","34.021","33.516",
"Turks and Caicos Islands","TCA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.96","0.953","0.973","0.991","1.022","1.012","1.043","1.054","1.081","1.115","1.127","1.129","1.108","1.053","1.035","1.109","1.222","1.275","1.288","1.284","1.311","1.319","1.359","1.363","1.4","1.449","1.49","1.513","1.496","1.831","1.965","1.497","1.488",
